<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
AAPL.US,5,20230419,155000,166.19,166.2601,165.88,165.95,620775,0
AAPL.US,5,20230419,155500,165.96,166.315,165.91,166.16,493772,0
AAPL.US,5,20230419,160000,166.16,166.6,166.11,166.48,623289,0
AAPL.US,5,20230419,160500,166.49,166.51,166.31,166.4,438657,0
AAPL.US,5,20230419,161000,166.41,166.43,166.18,166.295,465613,0
AAPL.US,5,20230419,161500,166.295,166.47,166.26,166.3599,445373,0
AAPL.US,5,20230419,162000,166.35,166.46,166.22,166.24,437790,0
AAPL.US,5,20230419,162500,166.235,166.65,166.21,166.64,558164,0
AAPL.US,5,20230419,163000,166.6395,166.79,166.58,166.62,651026,0
AAPL.US,5,20230419,163500,166.62,166.94,166.61,166.935,478648,0
AAPL.US,5,20230419,164000,166.94,167.18,166.8101,167.1701,871713,0
AAPL.US,5,20230419,164500,167.175,167.205,166.89,167.055,556400,0
AAPL.US,5,20230419,165000,167.05,167.15,166.88,166.96,454999,0
AAPL.US,5,20230419,165500,166.9519,167.03,166.9,166.93,304298,0
AAPL.US,5,20230419,170000,166.9301,167.18,166.9099,167.08,497691,0
AAPL.US,5,20230419,170500,167.09,167.2501,167,167.06,472852,0
AAPL.US,5,20230419,171000,167.05,167.29,167.02,167.1882,387811,0
AAPL.US,5,20230419,171500,167.1874,167.38,167.17,167.22,398332,0
AAPL.US,5,20230419,172000,167.2,167.27,167.055,167.125,373187,0
AAPL.US,5,20230419,172500,167.125,167.17,167.0001,167.1423,349539,0
AAPL.US,5,20230419,173000,167.14,167.22,167.0028,167.1952,353215,0
AAPL.US,5,20230419,173500,167.18,167.7,167.13,167.63,863835,0
AAPL.US,5,20230419,174000,167.63,167.69,167.53,167.56,466998,0
AAPL.US,5,20230419,174500,167.56,167.6399,167.42,167.5488,531261,0
AAPL.US,5,20230419,175000,167.54,167.68,167.49,167.675,260952,0
AAPL.US,5,20230419,175500,167.67,167.79,167.5,167.59,494566,0
AAPL.US,5,20230419,180000,167.61,167.66,167.41,167.4972,325642,0
AAPL.US,5,20230419,180500,167.495,167.83,167.46,167.75,543635,0
AAPL.US,5,20230419,181000,167.75,167.795,167.6701,167.7601,247344,0
AAPL.US,5,20230419,181500,167.7618,167.88,167.68,167.71,325727,0
AAPL.US,5,20230419,182000,167.7,167.78,167.67,167.75,192117,0
AAPL.US,5,20230419,182500,167.755,167.89,167.74,167.815,373365,0
AAPL.US,5,20230419,183000,167.82,168.09,167.82,167.96,937636,0
AAPL.US,5,20230419,183500,167.95,168.0801,167.95,168.05,375921,0
AAPL.US,5,20230419,184000,168.05,168.16,168.0099,168.04,411486,0
AAPL.US,5,20230419,184500,168.04,168.05,167.8102,167.855,369330,0
AAPL.US,5,20230419,185000,167.8584,167.93,167.8101,167.89,260004,0
AAPL.US,5,20230419,185500,167.9,167.93,167.82,167.8401,232437,0
AAPL.US,5,20230419,190000,167.845,167.868,167.72,167.8,301343,0
AAPL.US,5,20230419,190500,167.8,168.01,167.7902,167.93,330081,0
AAPL.US,5,20230419,191000,167.93,168.09,167.91,168.053,304609,0
AAPL.US,5,20230419,191500,168.05,168.05,167.63,167.77,443446,0
AAPL.US,5,20230419,192000,167.775,167.88,167.69,167.845,256197,0
AAPL.US,5,20230419,192500,167.85,167.97,167.8,167.92,206042,0
AAPL.US,5,20230419,193000,167.93,168.01,167.92,167.94,265484,0
AAPL.US,5,20230419,193500,167.93,167.93,167.74,167.75,226217,0
AAPL.US,5,20230419,194000,167.75,167.86,167.74,167.75,194997,0
AAPL.US,5,20230419,194500,167.755,167.81,167.675,167.785,207798,0
AAPL.US,5,20230419,195000,167.78,167.88,167.75,167.855,263603,0
AAPL.US,5,20230419,195500,167.85,167.86,167.7501,167.81,181939,0
AAPL.US,5,20230419,200000,167.81,168.05,167.59,167.64,457000,0
AAPL.US,5,20230419,200500,167.63,167.74,167.61,167.6842,309019,0
AAPL.US,5,20230419,201000,167.67,167.7799,167.66,167.77,173595,0
AAPL.US,5,20230419,201500,167.77,167.83,167.74,167.7886,233762,0
AAPL.US,5,20230419,202000,167.7899,167.93,167.77,167.93,245731,0
AAPL.US,5,20230419,202500,167.9201,167.97,167.84,167.9,252934,0
AAPL.US,5,20230419,203000,167.9,167.95,167.71,167.8,234545,0
AAPL.US,5,20230419,203500,167.8,167.98,167.77,167.9601,294936,0
AAPL.US,5,20230419,204000,167.965,168.08,167.94,167.95,358035,0
AAPL.US,5,20230419,204500,167.9414,167.95,167.81,167.9,393598,0
AAPL.US,5,20230419,205000,167.8987,167.9,167.78,167.8287,201914,0
AAPL.US,5,20230419,205500,167.83,167.93,167.745,167.925,250136,0
AAPL.US,5,20230419,210000,167.925,167.94,167.78,167.82,276542,0
AAPL.US,5,20230419,210500,167.8188,167.859,167.67,167.785,288477,0
AAPL.US,5,20230419,211000,167.8,167.848,167.75,167.7968,269122,0
AAPL.US,5,20230419,211500,167.79,167.91,167.75,167.7858,357026,0
AAPL.US,5,20230419,212000,167.78,167.84,167.69,167.83,330862,0
AAPL.US,5,20230419,212500,167.825,167.825,167.72,167.77,220583,0
AAPL.US,5,20230419,213000,167.76,167.86,167.68,167.69,300818,0
AAPL.US,5,20230419,213500,167.69,167.74,167.585,167.7276,411656,0
AAPL.US,5,20230419,214000,167.73,167.85,167.575,167.575,557255,0
AAPL.US,5,20230419,214500,167.57,167.6,167.26,167.405,627996,0
AAPL.US,5,20230419,215000,167.4,167.47,167.17,167.38,930826,0
AAPL.US,5,20230419,215500,167.38,167.64,167.38,167.63,5558180,0
AAPL.US,5,20230420,153000,166.09,166.98,165.89,166.909,1975120,0
AAPL.US,5,20230420,153500,166.91,166.98,166.44,166.8,1057473,0
AAPL.US,5,20230420,154000,166.8,167.1899,166.7,167.1461,853300,0
AAPL.US,5,20230420,154500,167.148,167.33,166.91,166.9524,856115,0
AAPL.US,5,20230420,155000,166.97,167.1382,166.76,167.0801,790981,0
AAPL.US,5,20230420,155500,167.0885,167.09,166.76,166.815,482555,0
AAPL.US,5,20230420,160000,166.81,166.99,166.68,166.82,682867,0
AAPL.US,5,20230420,160500,166.815,167.2299,166.741,167.1372,753287,0
AAPL.US,5,20230420,161000,167.135,167.4,167.12,167.165,565507,0
AAPL.US,5,20230420,161500,167.16,167.31,167.09,167.2375,515374,0
AAPL.US,5,20230420,162000,167.2353,167.3,166.9804,167.065,477634,0
AAPL.US,5,20230420,162500,167.06,167.2286,167.025,167.04,455448,0
AAPL.US,5,20230420,163000,167.04,167.27,166.98,167.04,507457,0
AAPL.US,5,20230420,163500,167.05,167.07,166.7202,166.725,477275,0
AAPL.US,5,20230420,164000,166.73,166.84,166.66,166.75,366114,0
AAPL.US,5,20230420,164500,166.74,166.9793,166.72,166.95,369867,0
AAPL.US,5,20230420,165000,166.96,167.07,166.88,166.9039,341172,0
AAPL.US,5,20230420,165500,166.9,167.04,166.82,166.86,306391,0
AAPL.US,5,20230420,170000,166.87,166.95,166.775,166.8395,256952,0
AAPL.US,5,20230420,170500,166.83,166.89,166.51,166.72,430515,0
AAPL.US,5,20230420,171000,166.72,166.8586,166.62,166.81,289117,0
AAPL.US,5,20230420,171500,166.82,167.005,166.62,167.005,487864,0
AAPL.US,5,20230420,172000,167.01,167.13,166.92,167.02,441626,0
AAPL.US,5,20230420,172500,167.02,167.17,166.87,167.14,321348,0
AAPL.US,5,20230420,173000,167.1424,167.19,166.91,166.935,331799,0
AAPL.US,5,20230420,173500,166.94,167.075,166.9,166.93,268572,0
AAPL.US,5,20230420,174000,166.94,167.44,166.925,167.3299,617908,0
AAPL.US,5,20230420,174500,167.325,167.46,167.28,167.33,347280,0
AAPL.US,5,20230420,175000,167.32,167.54,167.25,167.5211,368934,0
AAPL.US,5,20230420,175500,167.52,167.5389,167.27,167.28,352765,0
AAPL.US,5,20230420,180000,167.28,167.3279,167.0409,167.075,341238,0
AAPL.US,5,20230420,180500,167.065,167.16,166.96,167.151,307421,0
AAPL.US,5,20230420,181000,167.16,167.27,167.11,167.175,309865,0
AAPL.US,5,20230420,181500,167.18,167.2799,167.1417,167.2799,230368,0
AAPL.US,5,20230420,182000,167.275,167.38,167.22,167.33,303233,0
AAPL.US,5,20230420,182500,167.33,167.49,167.26,167.41,239385,0
AAPL.US,5,20230420,183000,167.41,167.7,167.38,167.635,430891,0
AAPL.US,5,20230420,183500,167.64,167.87,167.585,167.59,517858,0
AAPL.US,5,20230420,184000,167.585,167.5888,167.42,167.4384,274572,0
AAPL.US,5,20230420,184500,167.435,167.63,167.43,167.56,227299,0
AAPL.US,5,20230420,185000,167.5618,167.7,167.5,167.6901,277700,0
AAPL.US,5,20230420,185500,167.695,167.74,167.61,167.7,245669,0
AAPL.US,5,20230420,190000,167.695,167.78,167.56,167.576,295009,0
AAPL.US,5,20230420,190500,167.58,167.74,167.58,167.6644,244122,0
AAPL.US,5,20230420,191000,167.665,167.86,167.63,167.84,356737,0
AAPL.US,5,20230420,191500,167.84,167.84,167.72,167.77,248552,0
AAPL.US,5,20230420,192000,167.77,167.78,167.61,167.63,284169,0
AAPL.US,5,20230420,192500,167.64,167.7199,167.6,167.6099,200064,0
AAPL.US,5,20230420,193000,167.6009,167.71,167.44,167.52,424477,0
AAPL.US,5,20230420,193500,167.5275,167.6701,167.52,167.67,199005,0
AAPL.US,5,20230420,194000,167.67,167.72,167.61,167.6599,187411,0
AAPL.US,5,20230420,194500,167.6545,167.68,167.59,167.61,150897,0
AAPL.US,5,20230420,195000,167.609,167.74,167.56,167.733,234072,0
AAPL.US,5,20230420,195500,167.74,167.75,167.45,167.47,239037,0
AAPL.US,5,20230420,200000,167.47,167.5,167.3,167.4548,327805,0
AAPL.US,5,20230420,200500,167.45,167.45,167.26,167.35,336549,0
AAPL.US,5,20230420,201000,167.34,167.42,167.29,167.3628,278566,0
AAPL.US,5,20230420,201500,167.36,167.38,167.07,167.15,406627,0
AAPL.US,5,20230420,202000,167.1427,167.19,167.03,167.0868,399793,0
AAPL.US,5,20230420,202500,167.09,167.12,166.83,166.87,387042,0
AAPL.US,5,20230420,203000,166.86,166.89,166.62,166.67,538028,0
AAPL.US,5,20230420,203500,166.67,166.71,166.45,166.54,534729,0
AAPL.US,5,20230420,204000,166.54,166.5409,166.2301,166.3413,536597,0
AAPL.US,5,20230420,204500,166.3412,166.45,166.25,166.285,447303,0
AAPL.US,5,20230420,205000,166.28,166.39,166.26,166.3351,245769,0
AAPL.US,5,20230420,205500,166.33,166.6,166.26,166.56,436478,0
AAPL.US,5,20230420,210000,166.56,166.64,166.22,166.2599,421806,0
AAPL.US,5,20230420,210500,166.2501,166.29,166.1105,166.2497,486490,0
AAPL.US,5,20230420,211000,166.25,166.25,166,166.03,600915,0
AAPL.US,5,20230420,211500,166.0312,166.075,165.81,165.86,664926,0
AAPL.US,5,20230420,212000,165.86,165.87,165.655,165.735,587445,0
AAPL.US,5,20230420,212500,165.73,165.79,165.56,165.62,514438,0
AAPL.US,5,20230420,213000,165.625,165.97,165.625,165.93,673109,0
AAPL.US,5,20230420,213500,165.925,166.015,165.775,166.015,541487,0
AAPL.US,5,20230420,214000,166.02,166.0659,165.81,165.83,496826,0
AAPL.US,5,20230420,214500,165.84,166.04,165.835,165.9876,495689,0
AAPL.US,5,20230420,215000,165.985,166.26,165.8,166.26,1011978,0
AAPL.US,5,20230420,215500,166.27,166.67,166.26,166.65,7556609,0
AAPL.US,5,20230421,153000,165.05,165.98,164.67,165.5,4415099,0
AAPL.US,5,20230421,153500,165.505,165.98,165.26,165.81,1485234,0
AAPL.US,5,20230421,154000,165.8,166.4521,165.71,165.83,1350030,0
AAPL.US,5,20230421,154500,165.84,165.9399,165.46,165.4899,763105,0
AAPL.US,5,20230421,155000,165.47,165.52,165.18,165.1953,840458,0
AAPL.US,5,20230421,155500,165.19,165.33,164.87,164.902,1086599,0
AAPL.US,5,20230421,160000,164.9,164.99,164.72,164.75,981477,0
AAPL.US,5,20230421,160500,164.76,165.0348,164.72,164.8784,655504,0
AAPL.US,5,20230421,161000,164.875,165.175,164.82,165.04,695439,0
AAPL.US,5,20230421,161500,165.045,165.5,165.0426,165.481,673161,0
AAPL.US,5,20230421,162000,165.49,165.66,165.42,165.455,606259,0
AAPL.US,5,20230421,162500,165.46,165.68,165.34,165.3798,518426,0
AAPL.US,5,20230421,163000,165.37,165.46,165.2001,165.3255,411877,0
AAPL.US,5,20230421,163500,165.33,165.3602,165.065,165.0827,392541,0
AAPL.US,5,20230421,164000,165.09,165.14,164.8,164.8799,656428,0
AAPL.US,5,20230421,164500,164.875,164.885,164.49,164.79,1048398,0
AAPL.US,5,20230421,165000,164.79,165.035,164.6203,164.895,655022,0
AAPL.US,5,20230421,165500,164.8907,165.02,164.77,165.01,363679,0
AAPL.US,5,20230421,170000,165.02,165.3,164.92,165.295,574705,0
AAPL.US,5,20230421,170500,165.3,165.325,164.86,164.8702,421731,0
AAPL.US,5,20230421,171000,164.875,164.99,164.79,164.905,437089,0
AAPL.US,5,20230421,171500,164.9,165.02,164.76,164.769,368535,0
AAPL.US,5,20230421,172000,164.76,165.01,164.71,164.9,402699,0
AAPL.US,5,20230421,172500,164.895,165.15,164.8,165.09,437308,0
AAPL.US,5,20230421,173000,165.09,165.185,165.01,165.1499,351885,0
AAPL.US,5,20230421,173500,165.15,165.1799,164.9628,165.11,380693,0
AAPL.US,5,20230421,174000,165.115,165.42,165.1,165.1499,431178,0
AAPL.US,5,20230421,174500,165.15,165.185,164.83,164.84,384522,0
AAPL.US,5,20230421,175000,164.845,164.99,164.81,164.9701,269393,0
AAPL.US,5,20230421,175500,164.9774,165.24,164.97,165.22,330302,0
AAPL.US,5,20230421,180000,165.22,165.24,165.01,165.06,258931,0
AAPL.US,5,20230421,180500,165.055,165.19,164.9409,165.01,266389,0
AAPL.US,5,20230421,181000,165.0001,165.01,164.8483,164.99,286447,0
AAPL.US,5,20230421,181500,164.9826,165.17,164.9718,165.13,295497,0
AAPL.US,5,20230421,182000,165.14,165.18,164.95,165.0805,431331,0
AAPL.US,5,20230421,182500,165.09,165.09,164.8802,164.9291,205930,0
AAPL.US,5,20230421,183000,164.925,165.02,164.82,164.93,249475,0
AAPL.US,5,20230421,183500,164.9299,164.96,164.8,164.91,277273,0
AAPL.US,5,20230421,184000,164.9101,164.9101,164.745,164.79,245668,0
AAPL.US,5,20230421,184500,164.79,164.97,164.755,164.95,276500,0
AAPL.US,5,20230421,185000,164.94,165.02,164.86,164.98,242766,0
AAPL.US,5,20230421,185500,164.975,165.06,164.89,164.9,217253,0
AAPL.US,5,20230421,190000,164.895,164.98,164.85,164.9191,182637,0
AAPL.US,5,20230421,190500,164.92,165.18,164.92,165.1723,320035,0
AAPL.US,5,20230421,191000,165.18,165.21,164.97,165.0507,360907,0
AAPL.US,5,20230421,191500,165.0533,165.1409,164.81,164.8319,317657,0
AAPL.US,5,20230421,192000,164.8309,164.86,164.71,164.72,311549,0
AAPL.US,5,20230421,192500,164.715,164.81,164.68,164.7975,326229,0
AAPL.US,5,20230421,193000,164.7999,164.97,164.76,164.765,347947,0
AAPL.US,5,20230421,193500,164.765,164.845,164.71,164.8201,275965,0
AAPL.US,5,20230421,194000,164.82,165.055,164.82,164.9934,518473,0
AAPL.US,5,20230421,194500,164.99,165.04,164.95,164.975,315846,0
AAPL.US,5,20230421,195000,164.98,165.06,164.91,164.9401,242146,0
AAPL.US,5,20230421,195500,164.95,165.1,164.89,165.075,332397,0
AAPL.US,5,20230421,200000,165.075,165.25,165.075,165.11,513690,0
AAPL.US,5,20230421,200500,165.115,165.165,165.02,165.08,306189,0
AAPL.US,5,20230421,201000,165.07,165.2199,165.06,165.1825,259556,0
AAPL.US,5,20230421,201500,165.2,165.26,165.034,165.08,396236,0
AAPL.US,5,20230421,202000,165.08,165.365,165.07,165.305,447266,0
AAPL.US,5,20230421,202500,165.3,165.36,165.255,165.275,279412,0
AAPL.US,5,20230421,203000,165.2785,165.36,165.045,165.12,350733,0
AAPL.US,5,20230421,203500,165.1199,165.1199,164.9348,164.985,389741,0
AAPL.US,5,20230421,204000,164.98,165.08,164.96,164.9923,264708,0
AAPL.US,5,20230421,204500,164.9914,165.0455,164.88,165.03,341600,0
AAPL.US,5,20230421,205000,165.025,165.06,164.91,165.045,245468,0
AAPL.US,5,20230421,205500,165.045,165.085,164.97,165.035,276549,0
AAPL.US,5,20230421,210000,165.0328,165.065,164.84,164.865,314977,0
AAPL.US,5,20230421,210500,164.8658,164.93,164.72,164.84,401474,0
AAPL.US,5,20230421,211000,164.85,164.88,164.74,164.75,395675,0
AAPL.US,5,20230421,211500,164.74,164.86,164.715,164.735,323812,0
AAPL.US,5,20230421,212000,164.74,164.91,164.72,164.89,350361,0
AAPL.US,5,20230421,212500,164.9,164.98,164.87,164.9575,353814,0
AAPL.US,5,20230421,213000,164.955,165.05,164.9443,164.985,386064,0
AAPL.US,5,20230421,213500,164.99,165.025,164.845,164.87,450831,0
AAPL.US,5,20230421,214000,164.87,164.91,164.69,164.8,593567,0
AAPL.US,5,20230421,214500,164.805,164.91,164.765,164.835,452549,0
AAPL.US,5,20230421,215000,164.84,165.06,164.835,165.0506,729235,0
AAPL.US,5,20230421,215500,165.05,165.06,164.96,165.02,6895706,0
AAPL.US,5,20230424,153000,165,165.02,164.41,164.7232,1634082,0
AAPL.US,5,20230424,153500,164.71,165.24,164.71,165.0479,913854,0
AAPL.US,5,20230424,154000,165.05,165.35,164.93,165.265,664410,0
AAPL.US,5,20230424,154500,165.2699,165.47,165.11,165.14,498604,0
AAPL.US,5,20230424,155000,165.13,165.415,165.11,165.36,334762,0
AAPL.US,5,20230424,155500,165.37,165.37,165.075,165.16,325470,0
AAPL.US,5,20230424,160000,165.16,165.18,164.84,165.02,466508,0
AAPL.US,5,20230424,160500,165.0229,165.05,164.815,164.97,407203,0
AAPL.US,5,20230424,161000,164.9679,165.29,164.82,165.05,543111,0
AAPL.US,5,20230424,161500,165.05,165.285,164.9,165.2521,402615,0
AAPL.US,5,20230424,162000,165.252,165.3701,165.16,165.3636,354994,0
AAPL.US,5,20230424,162500,165.36,165.4279,165.245,165.2988,315013,0
AAPL.US,5,20230424,163000,165.29,165.37,165.1,165.1,382144,0
AAPL.US,5,20230424,163500,165.09,165.1,164.48,164.5,511415,0
AAPL.US,5,20230424,164000,164.51,164.53,164.2,164.2,604100,0
AAPL.US,5,20230424,164500,164.2,164.3,164.1601,164.2508,418130,0
AAPL.US,5,20230424,165000,164.24,164.38,164.18,164.248,388584,0
AAPL.US,5,20230424,165500,164.24,164.2499,164.03,164.04,460389,0
AAPL.US,5,20230424,170000,164.035,164.13,163.89,164.05,410677,0
AAPL.US,5,20230424,170500,164.055,164.23,164.03,164.15,269522,0
AAPL.US,5,20230424,171000,164.15,164.32,164.09,164.17,272892,0
AAPL.US,5,20230424,171500,164.17,164.38,164.065,164.37,320194,0
AAPL.US,5,20230424,172000,164.3631,164.41,164.22,164.265,212287,0
AAPL.US,5,20230424,172500,164.26,164.37,164.15,164.175,203794,0
AAPL.US,5,20230424,173000,164.18,164.3242,164.1,164.315,349153,0
AAPL.US,5,20230424,173500,164.33,164.3341,164.1,164.145,184144,0
AAPL.US,5,20230424,174000,164.14,164.15,164,164.08,290550,0
AAPL.US,5,20230424,174500,164.08,164.32,164.0101,164.14,284463,0
AAPL.US,5,20230424,175000,164.145,164.215,164.02,164.0309,191552,0
AAPL.US,5,20230424,175500,164.0244,164.1899,164,164.125,208676,0
AAPL.US,5,20230424,180000,164.14,164.31,164.11,164.2237,251154,0
AAPL.US,5,20230424,180500,164.22,164.26,164.09,164.1082,158188,0
AAPL.US,5,20230424,181000,164.1012,164.2472,164.08,164.0884,151554,0
AAPL.US,5,20230424,181500,164.0804,164.25,164.04,164.25,240222,0
AAPL.US,5,20230424,182000,164.25,164.31,164.2,164.2599,224189,0
AAPL.US,5,20230424,182500,164.265,164.35,164.25,164.34,173849,0
AAPL.US,5,20230424,183000,164.33,164.43,164.289,164.37,198864,0
AAPL.US,5,20230424,183500,164.375,164.61,164.37,164.605,280314,0
AAPL.US,5,20230424,184000,164.61,164.62,164.4309,164.46,253645,0
AAPL.US,5,20230424,184500,164.455,164.5,164.39,164.495,194555,0
AAPL.US,5,20230424,185000,164.5,164.62,164.41,164.4903,243969,0
AAPL.US,5,20230424,185500,164.495,164.5606,164.42,164.5117,179656,0
AAPL.US,5,20230424,190000,164.515,164.55,164.38,164.525,211907,0
AAPL.US,5,20230424,190500,164.52,164.54,164.4301,164.505,174264,0
AAPL.US,5,20230424,191000,164.5,164.77,164.47,164.77,432438,0
AAPL.US,5,20230424,191500,164.775,164.88,164.62,164.67,426980,0
AAPL.US,5,20230424,192000,164.6609,164.76,164.62,164.755,199412,0
AAPL.US,5,20230424,192500,164.7425,164.88,164.73,164.78,273214,0
AAPL.US,5,20230424,193000,164.78,164.92,164.73,164.85,243313,0
AAPL.US,5,20230424,193500,164.85,164.91,164.7703,164.8501,204296,0
AAPL.US,5,20230424,194000,164.855,164.88,164.79,164.83,222166,0
AAPL.US,5,20230424,194500,164.83,164.9,164.75,164.9,265552,0
AAPL.US,5,20230424,195000,164.895,165.12,164.8901,165.1,437844,0
AAPL.US,5,20230424,195500,165.1,165.2199,165.075,165.1324,321459,0
AAPL.US,5,20230424,200000,165.15,165.3513,165.15,165.255,368444,0
AAPL.US,5,20230424,200500,165.26,165.33,165.142,165.18,314361,0
AAPL.US,5,20230424,201000,165.18,165.44,165.175,165.4091,386784,0
AAPL.US,5,20230424,201500,165.4,165.44,165.24,165.255,336044,0
AAPL.US,5,20230424,202000,165.255,165.34,165.13,165.151,224929,0
AAPL.US,5,20230424,202500,165.15,165.18,165.1,165.1722,135773,0
AAPL.US,5,20230424,203000,165.18,165.21,165.01,165.09,289443,0
AAPL.US,5,20230424,203500,165.09,165.17,165.04,165.05,159905,0
AAPL.US,5,20230424,204000,165.05,165.1,164.99,165.055,229116,0
AAPL.US,5,20230424,204500,165.05,165.1699,164.98,165.15,197458,0
AAPL.US,5,20230424,205000,165.1569,165.235,165.135,165.21,212351,0
AAPL.US,5,20230424,205500,165.21,165.3076,165.185,165.2942,259308,0
AAPL.US,5,20230424,210000,165.3,165.3516,165.23,165.295,239682,0
AAPL.US,5,20230424,210500,165.3,165.37,165.27,165.34,217867,0
AAPL.US,5,20230424,211000,165.35,165.44,165.32,165.3982,297545,0
AAPL.US,5,20230424,211500,165.39,165.42,165.27,165.4,302252,0
AAPL.US,5,20230424,212000,165.4,165.4,165.2979,165.306,234829,0
AAPL.US,5,20230424,212500,165.31,165.4,165.24,165.345,324891,0
AAPL.US,5,20230424,213000,165.345,165.54,165.29,165.465,561733,0
AAPL.US,5,20230424,213500,165.465,165.6,165.35,165.429,488351,0
AAPL.US,5,20230424,214000,165.425,165.55,165.27,165.2777,460652,0
AAPL.US,5,20230424,214500,165.275,165.52,165.27,165.455,509801,0
AAPL.US,5,20230424,215000,165.45,165.45,165.09,165.185,815335,0
AAPL.US,5,20230424,215500,165.1886,165.37,165.09,165.345,4688462,0
AAPL.US,5,20230425,153000,165.19,166.135,165.05,165.935,1653158,0
AAPL.US,5,20230425,153500,165.93,166.14,165.69,166.0601,828316,0
AAPL.US,5,20230425,154000,166.0675,166.305,165.91,166.229,1009188,0
AAPL.US,5,20230425,154500,166.23,166.25,165.64,165.975,975896,0
AAPL.US,5,20230425,155000,165.98,166,165.62,165.684,531442,0
AAPL.US,5,20230425,155500,165.7,166.08,165.64,166.05,512529,0
AAPL.US,5,20230425,160000,166.04,166.28,165.84,165.85,802355,0
AAPL.US,5,20230425,160500,165.84,165.93,165.67,165.81,527198,0
AAPL.US,5,20230425,161000,165.815,165.88,165.31,165.4001,829604,0
AAPL.US,5,20230425,161500,165.4086,165.5,165.17,165.2301,394423,0
AAPL.US,5,20230425,162000,165.23,165.44,165.06,165.32,533866,0
AAPL.US,5,20230425,162500,165.3299,165.41,165.17,165.3215,364343,0
AAPL.US,5,20230425,163000,165.33,165.345,165.09,165.13,381259,0
AAPL.US,5,20230425,163500,165.13,165.365,165.0595,165.325,499615,0
AAPL.US,5,20230425,164000,165.32,165.4779,165.09,165.18,502951,0
AAPL.US,5,20230425,164500,165.17,165.3699,165.12,165.34,418602,0
AAPL.US,5,20230425,165000,165.3423,165.35,165.1201,165.1389,247016,0
AAPL.US,5,20230425,165500,165.135,165.34,165.07,165.22,342992,0
AAPL.US,5,20230425,170000,165.22,165.41,165.19,165.235,366650,0
AAPL.US,5,20230425,170500,165.2307,165.3699,164.99,165.365,419748,0
AAPL.US,5,20230425,171000,165.3699,165.53,165.33,165.5,393867,0
AAPL.US,5,20230425,171500,165.4999,165.585,165.35,165.58,296824,0
AAPL.US,5,20230425,172000,165.5842,165.65,165.31,165.3445,394412,0
AAPL.US,5,20230425,172500,165.3378,165.42,165.18,165.22,234488,0
AAPL.US,5,20230425,173000,165.21,165.2282,165.02,165.0414,342703,0
AAPL.US,5,20230425,173500,165.045,165.1,164.96,165.06,336201,0
AAPL.US,5,20230425,174000,165.05,165.08,164.9,165.015,402474,0
AAPL.US,5,20230425,174500,165.01,165.2,164.99,165.094,347734,0
AAPL.US,5,20230425,175000,165.09,165.11,164.85,164.937,299126,0
AAPL.US,5,20230425,175500,164.9301,164.96,164.78,164.865,258458,0
AAPL.US,5,20230425,180000,164.86,164.91,164.72,164.82,350021,0
AAPL.US,5,20230425,180500,164.8183,164.84,164.6201,164.7687,273267,0
AAPL.US,5,20230425,181000,164.77,164.88,164.705,164.875,374820,0
AAPL.US,5,20230425,181500,164.87,164.9263,164.78,164.8201,218502,0
AAPL.US,5,20230425,182000,164.83,164.91,164.8,164.828,186528,0
AAPL.US,5,20230425,182500,164.83,164.83,164.58,164.635,286615,0
AAPL.US,5,20230425,183000,164.635,164.66,164.42,164.445,307333,0
AAPL.US,5,20230425,183500,164.445,164.47,164.39,164.395,261092,0
AAPL.US,5,20230425,184000,164.39,164.67,164.38,164.6115,370516,0
AAPL.US,5,20230425,184500,164.61,164.62,164.39,164.5,286298,0
AAPL.US,5,20230425,185000,164.505,164.64,164.47,164.52,199683,0
AAPL.US,5,20230425,185500,164.51,164.6299,164.465,164.62,129562,0
AAPL.US,5,20230425,190000,164.6226,164.82,164.61,164.735,291399,0
AAPL.US,5,20230425,190500,164.7399,164.7977,164.58,164.593,250414,0
AAPL.US,5,20230425,191000,164.59,164.76,164.44,164.44,252523,0
AAPL.US,5,20230425,191500,164.44,164.47,163.8,164.115,866211,0
AAPL.US,5,20230425,192000,164.12,164.27,163.905,164.08,443984,0
AAPL.US,5,20230425,192500,164.07,164.36,163.92,164.34,379093,0
AAPL.US,5,20230425,193000,164.33,164.46,164.155,164.164,256598,0
AAPL.US,5,20230425,193500,164.1601,164.2999,164.08,164.105,214299,0
AAPL.US,5,20230425,194000,164.1,164.1719,164.02,164.1349,197955,0
AAPL.US,5,20230425,194500,164.1299,164.16,163.91,163.985,257949,0
AAPL.US,5,20230425,195000,163.98,164.05,163.84,163.87,222044,0
AAPL.US,5,20230425,195500,163.87,164.05,163.85,163.92,253328,0
AAPL.US,5,20230425,200000,163.9224,164.06,163.77,163.815,305386,0
AAPL.US,5,20230425,200500,163.81,164.01,163.75,163.79,339940,0
AAPL.US,5,20230425,201000,163.785,163.9613,163.78,163.93,248742,0
AAPL.US,5,20230425,201500,163.9231,164.01,163.76,163.81,279485,0
AAPL.US,5,20230425,202000,163.81,164.06,163.769,164.04,479790,0
AAPL.US,5,20230425,202500,164.04,164.35,164.03,164.3206,419466,0
AAPL.US,5,20230425,203000,164.33,164.37,164.26,164.28,290926,0
