<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
AAPL.US,5,20230224,212500,146.3959,146.45,146.11,146.12,407213,0
AAPL.US,5,20230224,213000,146.115,146.19,146.01,146.03,564189,0
AAPL.US,5,20230224,213500,146.02,146.04,145.87,145.934,537338,0
AAPL.US,5,20230224,214000,145.935,146.07,145.85,146.03,736759,0
AAPL.US,5,20230224,214500,146.02,146.19,145.92,146.08,712400,0
AAPL.US,5,20230224,215000,146.08,146.36,145.805,146.35,1495578,0
AAPL.US,5,20230224,215500,146.35,146.8,146.35,146.71,9091606,0
AAPL.US,5,20230227,153000,147.71,148.37,147.7,148.13,1433153,0
AAPL.US,5,20230227,153500,148.15,148.3542,147.8101,147.926,814232,0
AAPL.US,5,20230227,154000,147.9465,148.38,147.86,148.11,670807,0
AAPL.US,5,20230227,154500,148.11,148.44,147.875,148.27,684466,0
AAPL.US,5,20230227,155000,148.28,148.42,148.07,148.2,619559,0
AAPL.US,5,20230227,155500,148.21,148.56,148.18,148.53,666425,0
AAPL.US,5,20230227,160000,148.525,148.6,148.24,148.56,693538,0
AAPL.US,5,20230227,160500,148.57,149.02,148.47,148.93,639899,0
AAPL.US,5,20230227,161000,148.9176,149.01,148.75,148.9852,590475,0
AAPL.US,5,20230227,161500,148.985,149.15,148.86,148.99,558247,0
AAPL.US,5,20230227,162000,148.9926,149,148.71,148.92,451825,0
AAPL.US,5,20230227,162500,148.94,149.17,148.69,148.71,521541,0
AAPL.US,5,20230227,163000,148.72,148.759,148.5,148.67,542144,0
AAPL.US,5,20230227,163500,148.677,148.6939,148.02,148.1,570097,0
AAPL.US,5,20230227,164000,148.0945,148.11,147.78,148.0901,741995,0
AAPL.US,5,20230227,164500,148.0829,148.1899,147.91,148.09,528540,0
AAPL.US,5,20230227,165000,148.0801,148.18,147.9246,148.08,397737,0
AAPL.US,5,20230227,165500,148.06,148.18,147.8701,148.17,538541,0
AAPL.US,5,20230227,170000,148.165,148.25,147.97,147.9879,452617,0
AAPL.US,5,20230227,170500,147.99,148.08,147.79,147.9672,376620,0
AAPL.US,5,20230227,171000,147.97,148.07,147.6,147.73,596951,0
AAPL.US,5,20230227,171500,147.72,147.89,147.5701,147.73,347241,0
AAPL.US,5,20230227,172000,147.74,147.96,147.7188,147.79,344820,0
AAPL.US,5,20230227,172500,147.78,147.905,147.68,147.8499,307710,0
AAPL.US,5,20230227,173000,147.85,147.9293,147.45,147.58,471247,0
AAPL.US,5,20230227,173500,147.58,147.83,147.53,147.8289,216552,0
AAPL.US,5,20230227,174000,147.83,147.83,147.7001,147.73,221445,0
AAPL.US,5,20230227,174500,147.74,147.95,147.67,147.9,284372,0
AAPL.US,5,20230227,175000,147.89,147.9599,147.8099,147.93,191109,0
AAPL.US,5,20230227,175500,147.93,147.97,147.84,147.93,178726,0
AAPL.US,5,20230227,180000,147.95,147.965,147.745,147.93,217599,0
AAPL.US,5,20230227,180500,147.91,147.915,147.71,147.755,196604,0
AAPL.US,5,20230227,181000,147.765,147.98,147.68,147.93,285720,0
AAPL.US,5,20230227,181500,147.9383,148.04,147.932,147.97,250310,0
AAPL.US,5,20230227,182000,147.97,148.01,147.75,147.9701,261056,0
AAPL.US,5,20230227,182500,147.97,148.16,147.97,148.1,288693,0
AAPL.US,5,20230227,183000,148.1,148.345,148.1,148.26,394896,0
AAPL.US,5,20230227,183500,148.26,148.29,148.11,148.14,276493,0
AAPL.US,5,20230227,184000,148.14,148.18,147.957,148.05,296242,0
AAPL.US,5,20230227,184500,148.06,148.19,148,148.1579,218470,0
AAPL.US,5,20230227,185000,148.1501,148.29,148.1501,148.28,297247,0
AAPL.US,5,20230227,185500,148.28,148.45,148.28,148.35,338401,0
AAPL.US,5,20230227,190000,148.3401,148.49,148.28,148.47,277309,0
AAPL.US,5,20230227,190500,148.47,148.5,148.33,148.46,258697,0
AAPL.US,5,20230227,191000,148.46,148.51,148.42,148.4783,234667,0
AAPL.US,5,20230227,191500,148.47,148.65,148.45,148.55,336782,0
AAPL.US,5,20230227,192000,148.55,148.58,148.382,148.42,261704,0
AAPL.US,5,20230227,192500,148.41,148.52,148.338,148.455,222101,0
AAPL.US,5,20230227,193000,148.47,148.53,148.265,148.358,212845,0
AAPL.US,5,20230227,193500,148.36,148.45,148.235,148.365,216465,0
AAPL.US,5,20230227,194000,148.39,148.4,148.17,148.18,243965,0
AAPL.US,5,20230227,194500,148.185,148.19,148.0501,148.095,259380,0
AAPL.US,5,20230227,195000,148.105,148.28,148.095,148.2201,222209,0
AAPL.US,5,20230227,195500,148.23,148.4702,148.2055,148.4702,395786,0
AAPL.US,5,20230227,200000,148.48,148.69,148.42,148.58,511700,0
AAPL.US,5,20230227,200500,148.58,148.69,148.52,148.65,399211,0
AAPL.US,5,20230227,201000,148.65,148.7901,148.6223,148.63,289747,0
AAPL.US,5,20230227,201500,148.635,148.64,148.33,148.4,464206,0
AAPL.US,5,20230227,202000,148.41,148.43,148.28,148.31,260180,0
AAPL.US,5,20230227,202500,148.31,148.46,148.265,148.41,225521,0
AAPL.US,5,20230227,203000,148.405,148.4799,148.37,148.47,188361,0
AAPL.US,5,20230227,203500,148.47,148.59,148.42,148.46,286901,0
AAPL.US,5,20230227,204000,148.47,148.5,148.12,148.26,392604,0
AAPL.US,5,20230227,204500,148.2567,148.27,148.08,148.1868,284056,0
AAPL.US,5,20230227,205000,148.17,148.1904,148.08,148.17,198327,0
AAPL.US,5,20230227,205500,148.17,148.2,148.06,148.0601,225412,0
AAPL.US,5,20230227,210000,148.06,148.215,147.99,148.06,333812,0
AAPL.US,5,20230227,210500,148.06,148.11,147.91,147.96,333520,0
AAPL.US,5,20230227,211000,147.95,148.15,147.855,148.11,350772,0
AAPL.US,5,20230227,211500,148.12,148.14,147.91,148.0907,343883,0
AAPL.US,5,20230227,212000,148.09,148.12,147.97,148.09,241696,0
AAPL.US,5,20230227,212500,148.1084,148.18,148.01,148.1501,243632,0
AAPL.US,5,20230227,213000,148.1589,148.17,147.94,148.085,518141,0
AAPL.US,5,20230227,213500,148.09,148.0999,147.7201,147.82,459061,0
AAPL.US,5,20230227,214000,147.82,148.01,147.73,147.89,566946,0
AAPL.US,5,20230227,214500,147.8925,148.07,147.8,147.83,602879,0
AAPL.US,5,20230227,215000,147.84,147.99,147.7,147.8248,625236,0
AAPL.US,5,20230227,215500,147.825,147.96,147.71,147.92,6332888,0
AAPL.US,5,20230228,153000,147.05,147.38,146.83,146.985,1510445,0
AAPL.US,5,20230228,153500,146.9714,147.2991,146.89,147.299,604862,0
AAPL.US,5,20230228,154000,147.2999,147.5684,147.2101,147.44,626733,0
AAPL.US,5,20230228,154500,147.445,147.73,147.31,147.3456,632941,0
AAPL.US,5,20230228,155000,147.35,147.78,147.31,147.6932,564638,0
AAPL.US,5,20230228,155500,147.6992,147.76,147.54,147.71,460517,0
AAPL.US,5,20230228,160000,147.71,147.97,147.61,147.86,770437,0
AAPL.US,5,20230228,160500,147.87,148,147.73,147.78,653445,0
AAPL.US,5,20230228,161000,147.79,147.81,147.37,147.7001,658648,0
AAPL.US,5,20230228,161500,147.7,147.745,147.39,147.525,378896,0
AAPL.US,5,20230228,162000,147.52,147.62,147.34,147.4365,459473,0
AAPL.US,5,20230228,162500,147.42,147.52,147.1,147.26,504941,0
AAPL.US,5,20230228,163000,147.265,147.3,147.08,147.2501,430141,0
AAPL.US,5,20230228,163500,147.26,147.5399,147.1901,147.44,404078,0
AAPL.US,5,20230228,164000,147.45,147.67,147.3409,147.5,442715,0
AAPL.US,5,20230228,164500,147.495,147.61,147.23,147.3317,381937,0
AAPL.US,5,20230228,165000,147.34,147.44,147.1416,147.39,332038,0
AAPL.US,5,20230228,165500,147.395,147.575,147.33,147.52,284624,0
AAPL.US,5,20230228,170000,147.53,147.85,147.5136,147.7325,377712,0
AAPL.US,5,20230228,170500,147.74,148.01,147.73,147.9655,381062,0
AAPL.US,5,20230228,171000,147.97,148.04,147.9,147.97,267594,0
AAPL.US,5,20230228,171500,147.975,148.18,147.9,148.03,385471,0
AAPL.US,5,20230228,172000,148.03,148.1718,147.88,147.97,265351,0
AAPL.US,5,20230228,172500,147.9774,148.045,147.88,147.92,219373,0
AAPL.US,5,20230228,173000,147.91,148.09,147.89,147.96,208662,0
AAPL.US,5,20230228,173500,147.95,148.03,147.85,147.94,201459,0
AAPL.US,5,20230228,174000,147.95,147.9701,147.74,147.8013,236160,0
AAPL.US,5,20230228,174500,147.795,147.83,147.64,147.71,289076,0
AAPL.US,5,20230228,175000,147.7,147.865,147.62,147.85,250188,0
AAPL.US,5,20230228,175500,147.85,147.98,147.8,147.95,193304,0
AAPL.US,5,20230228,180000,147.96,148.14,147.96,148.106,238829,0
AAPL.US,5,20230228,180500,148.1,148.19,148.03,148.1736,222918,0
AAPL.US,5,20230228,181000,148.1701,148.26,148.17,148.2075,241594,0
AAPL.US,5,20230228,181500,148.21,148.24,148.11,148.24,223343,0
AAPL.US,5,20230228,182000,148.23,148.41,148.17,148.225,310843,0
AAPL.US,5,20230228,182500,148.225,148.316,148.18,148.316,144682,0
AAPL.US,5,20230228,183000,148.32,148.43,148.2901,148.3611,248790,0
AAPL.US,5,20230228,183500,148.36,148.47,148.275,148.35,285541,0
AAPL.US,5,20230228,184000,148.3512,148.3896,148.21,148.35,219347,0
AAPL.US,5,20230228,184500,148.3459,148.485,148.34,148.47,204701,0
AAPL.US,5,20230228,185000,148.49,148.76,148.45,148.7235,377744,0
AAPL.US,5,20230228,185500,148.73,148.8244,148.66,148.6686,306825,0
AAPL.US,5,20230228,190000,148.67,148.8,148.66,148.7699,282255,0
AAPL.US,5,20230228,190500,148.765,148.84,148.66,148.6799,297333,0
AAPL.US,5,20230228,191000,148.67,148.78,148.66,148.69,206963,0
AAPL.US,5,20230228,191500,148.7,148.81,148.62,148.75,242536,0
AAPL.US,5,20230228,192000,148.74,148.95,148.73,148.9299,300324,0
AAPL.US,5,20230228,192500,148.92,148.97,148.82,148.96,243209,0
AAPL.US,5,20230228,193000,148.9575,149.08,148.73,148.87,478426,0
AAPL.US,5,20230228,193500,148.865,148.9499,148.77,148.81,215265,0
AAPL.US,5,20230228,194000,148.7993,148.88,148.74,148.815,227266,0
AAPL.US,5,20230228,194500,148.82,148.91,148.75,148.765,245144,0
AAPL.US,5,20230228,195000,148.77,148.85,148.72,148.82,238873,0
AAPL.US,5,20230228,195500,148.82,148.95,148.79,148.825,177681,0
AAPL.US,5,20230228,200000,148.83,148.985,148.815,148.87,168782,0
AAPL.US,5,20230228,200500,148.8708,148.885,148.53,148.78,425755,0
AAPL.US,5,20230228,201000,148.775,148.8091,148.67,148.77,208904,0
AAPL.US,5,20230228,201500,148.78,148.79,148.63,148.73,223373,0
AAPL.US,5,20230228,202000,148.72,148.81,148.63,148.75,185513,0
AAPL.US,5,20230228,202500,148.74,148.74,148.58,148.62,214412,0
AAPL.US,5,20230228,203000,148.62,148.63,148.47,148.5061,297569,0
AAPL.US,5,20230228,203500,148.51,148.66,148.41,148.625,302142,0
AAPL.US,5,20230228,204000,148.62,148.66,148.46,148.6394,239485,0
AAPL.US,5,20230228,204500,148.635,148.76,148.61,148.675,329529,0
AAPL.US,5,20230228,205000,148.67,148.74,148.46,148.485,226591,0
AAPL.US,5,20230228,205500,148.48,148.48,148.26,148.318,276645,0
AAPL.US,5,20230228,210000,148.315,148.32,148.21,148.26,276249,0
AAPL.US,5,20230228,210500,148.26,148.348,148.18,148.285,325304,0
AAPL.US,5,20230228,211000,148.285,148.38,148.19,148.255,284452,0
AAPL.US,5,20230228,211500,148.253,148.3,148.1301,148.225,292535,0
AAPL.US,5,20230228,212000,148.22,148.28,148.08,148.18,332822,0
AAPL.US,5,20230228,212500,148.1794,148.18,148.01,148.07,335625,0
AAPL.US,5,20230228,213000,148.08,148.12,147.92,148.008,525262,0
AAPL.US,5,20230228,213500,148.01,148.02,147.86,148.015,325718,0
AAPL.US,5,20230228,214000,148.02,148.08,147.89,148.0189,454821,0
AAPL.US,5,20230228,214500,148,148.12,147.87,147.89,567150,0
AAPL.US,5,20230228,215000,147.89,148,147.64,147.83,1026044,0
AAPL.US,5,20230228,215500,147.83,147.95,147.38,147.41,13012299,0
AAPL.US,5,20230301,153000,146.83,146.95,146.39,146.7401,1654543,0
AAPL.US,5,20230301,153500,146.755,146.9,146.31,146.61,906579,0
AAPL.US,5,20230301,154000,146.61,146.74,146.4,146.45,750744,0
AAPL.US,5,20230301,154500,146.455,147.1899,146.392,147.165,775103,0
AAPL.US,5,20230301,155000,147.17,147.2285,146.7,146.95,691649,0
AAPL.US,5,20230301,155500,146.97,147.12,146.78,146.91,634183,0
AAPL.US,5,20230301,160000,146.92,147.15,146.45,146.565,653850,0
AAPL.US,5,20230301,160500,145.86,146.13,145.72,145.985,739275,0
AAPL.US,5,20230301,161000,145.98,145.98,145.51,145.72,704679,0
AAPL.US,5,20230301,161500,145.71,145.85,145.49,145.7713,592690,0
AAPL.US,5,20230301,162000,145.78,145.93,145.59,145.72,499834,0
AAPL.US,5,20230301,162500,145.71,145.8301,145.5601,145.67,455668,0
AAPL.US,5,20230301,163000,145.66,145.99,145.6001,145.92,452439,0
AAPL.US,5,20230301,163500,145.925,146.44,145.875,146.3175,655112,0
AAPL.US,5,20230301,164000,146.311,146.77,146.31,146.66,610459,0
AAPL.US,5,20230301,164500,146.66,146.77,146.51,146.665,489068,0
AAPL.US,5,20230301,165000,146.66,146.67,146.47,146.52,370295,0
AAPL.US,5,20230301,165500,146.52,146.68,146.35,146.49,520646,0
AAPL.US,5,20230301,170000,146.47,146.47,146.085,146.1335,567753,0
AAPL.US,5,20230301,170500,146.13,146.2,145.71,145.7486,563857,0
AAPL.US,5,20230301,171000,145.752,145.752,145.41,145.56,687753,0
AAPL.US,5,20230301,171500,145.55,145.71,145.49,145.6702,424497,0
AAPL.US,5,20230301,172000,145.6727,145.8668,145.56,145.8668,367764,0
AAPL.US,5,20230301,172500,145.87,146.09,145.87,145.95,419211,0
AAPL.US,5,20230301,173000,145.95,146.11,145.8261,145.95,276278,0
AAPL.US,5,20230301,173500,145.9585,146.06,145.74,145.83,236848,0
AAPL.US,5,20230301,174000,145.8325,146.2382,145.8325,146.061,320730,0
AAPL.US,5,20230301,174500,146.07,146.4901,146.05,146.424,380732,0
AAPL.US,5,20230301,175000,146.42,146.63,146.37,146.445,460583,0
AAPL.US,5,20230301,175500,146.45,146.5788,146.4,146.4487,268937,0
AAPL.US,5,20230301,180000,146.46,146.49,146.32,146.38,217386,0
AAPL.US,5,20230301,180500,146.3886,146.625,146.3301,146.625,290046,0
AAPL.US,5,20230301,181000,146.6299,146.88,146.43,146.61,428640,0
AAPL.US,5,20230301,181500,146.61,146.66,146.47,146.51,213101,0
AAPL.US,5,20230301,182000,146.51,146.675,146.43,146.43,261275,0
AAPL.US,5,20230301,182500,146.43,146.67,146.41,146.42,290594,0
AAPL.US,5,20230301,183000,146.43,146.545,146.41,146.42,208912,0
AAPL.US,5,20230301,183500,146.425,146.61,146.36,146.45,237040,0
AAPL.US,5,20230301,184000,146.44,146.5701,146.435,146.505,198978,0
AAPL.US,5,20230301,184500,146.5102,146.605,146.35,146.43,235481,0
AAPL.US,5,20230301,185000,146.44,146.5635,146.36,146.49,218446,0
AAPL.US,5,20230301,185500,146.492,146.52,146.31,146.385,222935,0
AAPL.US,5,20230301,190000,146.3801,146.4,146.24,146.2813,290862,0
AAPL.US,5,20230301,190500,146.28,146.34,146.135,146.19,213359,0
AAPL.US,5,20230301,191000,146.195,146.2,146.09,146.185,196096,0
AAPL.US,5,20230301,191500,146.19,146.28,146.1,146.1349,224216,0
AAPL.US,5,20230301,192000,146.1309,146.14,145.95,145.98,340410,0
AAPL.US,5,20230301,192500,145.97,146.1,145.95,145.97,203245,0
AAPL.US,5,20230301,193000,145.97,145.97,145.74,145.798,343659,0
AAPL.US,5,20230301,193500,145.79,145.965,145.72,145.9522,255450,0
AAPL.US,5,20230301,194000,145.96,146.015,145.8785,145.91,248678,0
AAPL.US,5,20230301,194500,145.9,145.9,145.75,145.865,224911,0
AAPL.US,5,20230301,195000,145.87,145.92,145.7201,145.8233,195950,0
AAPL.US,5,20230301,195500,145.825,145.92,145.73,145.88,189811,0
AAPL.US,5,20230301,200000,145.875,145.9,145.665,145.77,302323,0
AAPL.US,5,20230301,200500,145.76,145.7646,145.605,145.75,254272,0
AAPL.US,5,20230301,201000,145.75,145.93,145.74,145.86,254113,0
AAPL.US,5,20230301,201500,145.86,145.86,145.58,145.61,338219,0
AAPL.US,5,20230301,202000,145.605,145.66,145.5,145.55,395515,0
AAPL.US,5,20230301,202500,145.5439,145.55,145.35,145.36,404055,0
AAPL.US,5,20230301,203000,145.37,145.43,145.29,145.42,287667,0
AAPL.US,5,20230301,203500,145.415,145.49,145.345,145.486,286859,0
AAPL.US,5,20230301,204000,145.48,145.49,145.34,145.4302,355269,0
AAPL.US,5,20230301,204500,145.43,145.45,145.29,145.36,316032,0
AAPL.US,5,20230301,205000,145.36,145.6,145.26,145.53,502643,0
AAPL.US,5,20230301,205500,145.53,145.6,145.48,145.49,325178,0
AAPL.US,5,20230301,210000,145.49,145.6499,145.39,145.46,513148,0
AAPL.US,5,20230301,210500,145.46,145.64,145.45,145.57,486235,0
AAPL.US,5,20230301,211000,145.58,145.686,145.543,145.5836,521860,0
AAPL.US,5,20230301,211500,145.59,145.62,145.41,145.48,404984,0
AAPL.US,5,20230301,212000,145.48,145.56,145.29,145.295,512869,0
AAPL.US,5,20230301,212500,145.295,145.34,145.18,145.225,528959,0
AAPL.US,5,20230301,213000,145.225,145.32,145.17,145.23,718524,0
AAPL.US,5,20230301,213500,145.23,145.23,145.01,145.05,892788,0
AAPL.US,5,20230301,214000,145.05,145.46,145.045,145.45,751615,0
AAPL.US,5,20230301,214500,145.45,145.68,145.45,145.65,742329,0
AAPL.US,5,20230301,215000,145.655,145.66,145.2602,145.38,938263,0
AAPL.US,5,20230301,215500,145.38,145.41,145.17,145.31,8629024,0
AAPL.US,5,20230302,153000,144.38,144.75,144.1,144.53,1480971,0
AAPL.US,5,20230302,153500,144.54,144.69,144.12,144.63,827896,0
AAPL.US,5,20230302,154000,144.63,144.71,144.18,144.35,716807,0
AAPL.US,5,20230302,154500,144.35,144.6409,144.16,144.26,790196,0
AAPL.US,5,20230302,155000,144.26,144.79,144.23,144.4888,954423,0
AAPL.US,5,20230302,155500,144.485,144.525,144.03,144.34,769812,0
AAPL.US,5,20230302,160000,144.355,144.635,144.27,144.61,755573,0
AAPL.US,5,20230302,160500,144.61,144.705,144.21,144.34,571296,0
AAPL.US,5,20230302,161000,144.3499,144.465,144.13,144.28,586437,0
AAPL.US,5,20230302,161500,144.265,144.56,144.11,144.19,661683,0
AAPL.US,5,20230302,162000,144.19,144.3086,143.9,144.24,664802,0
AAPL.US,5,20230302,162500,144.24,144.62,144.07,144.55,470915,0
AAPL.US,5,20230302,163000,144.56,144.66,144.18,144.38,550630,0
AAPL.US,5,20230302,163500,144.3702,144.58,144.21,144.29,324276,0
AAPL.US,5,20230302,164000,144.2925,144.48,144.27,144.45,268293,0
AAPL.US,5,20230302,164500,144.455,144.54,144.29,144.37,313633,0
AAPL.US,5,20230302,165000,144.37,144.63,144.33,144.6,385710,0
AAPL.US,5,20230302,165500,144.6,144.65,144.48,144.4871,431341,0
AAPL.US,5,20230302,170000,144.485,144.72,144.4001,144.41,354072,0
AAPL.US,5,20230302,170500,144.41,144.66,144.36,144.48,254921,0
AAPL.US,5,20230302,171000,144.47,144.49,144.255,144.27,291390,0
AAPL.US,5,20230302,171500,144.298,144.55,144.2804,144.2941,280755,0
AAPL.US,5,20230302,172000,144.295,144.405,144.2401,144.28,252053,0
AAPL.US,5,20230302,172500,144.29,144.375,144.13,144.21,330596,0
AAPL.US,5,20230302,173000,144.2,144.25,144.08,144.14,318894,0
AAPL.US,5,20230302,173500,144.14,144.155,144.03,144.135,264294,0
AAPL.US,5,20230302,174000,144.138,144.23,143.9714,144.09,373459,0
AAPL.US,5,20230302,174500,144.09,144.24,144.07,144.22,265991,0
AAPL.US,5,20230302,175000,144.23,144.2753,144.1,144.15,252205,0
AAPL.US,5,20230302,175500,144.16,144.38,144.105,144.3489,249647,0
AAPL.US,5,20230302,180000,144.355,144.495,144.355,144.465,224072,0
AAPL.US,5,20230302,180500,144.47,144.53,144.4,144.485,223774,0
AAPL.US,5,20230302,181000,144.49,144.58,144.41,144.57,228174,0
AAPL.US,5,20230302,181500,144.5675,144.6184,144.3599,144.365,347278,0
AAPL.US,5,20230302,182000,144.365,144.5,144.34,144.4299,240274,0
AAPL.US,5,20230302,182500,144.43,144.46,144.355,144.36,290555,0
AAPL.US,5,20230302,183000,144.36,144.66,144.36,144.495,437350,0
AAPL.US,5,20230302,183500,144.495,144.5139,144.36,144.4,318542,0
AAPL.US,5,20230302,184000,144.4119,144.4215,144.24,144.28,406742,0
AAPL.US,5,20230302,184500,144.29,144.31,144.2215,144.24,197100,0
AAPL.US,5,20230302,185000,144.24,144.32,144.23,144.295,204812,0
AAPL.US,5,20230302,185500,144.295,144.48,144.24,144.45,274277,0
AAPL.US,5,20230302,190000,144.46,144.62,144.43,144.565,268438,0
AAPL.US,5,20230302,190500,144.56,144.56,144.38,144.45,285469,0
AAPL.US,5,20230302,191000,144.4546,144.49,144.365,144.445,167068,0
AAPL.US,5,20230302,191500,144.45,144.465,144.28,144.465,175434,0
AAPL.US,5,20230302,192000,144.465,144.66,144.43,144.5399,272560,0
AAPL.US,5,20230302,192500,144.54,144.65,144.49,144.56,245040,0
AAPL.US,5,20230302,193000,144.55,144.65,144.54,144.615,217430,0
AAPL.US,5,20230302,193500,144.62,145.24,144.62,144.95,1101587,0
AAPL.US,5,20230302,194000,144.9588,145.11,144.79,144.83,320051,0
AAPL.US,5,20230302,194500,144.82,145.01,144.78,144.9625,271467,0
AAPL.US,5,20230302,195000,144.965,145.28,144.96,145.18,355280,0
AAPL.US,5,20230302,195500,145.17,145.5599,145.17,145.54,462927,0
AAPL.US,5,20230302,200000,145.55,145.99,145.545,145.82,812035,0
AAPL.US,5,20230302,200500,145.81,145.85,145.64,145.68,615338,0
AAPL.US,5,20230302,201000,145.675,145.77,145.47,145.515,427407,0
AAPL.US,5,20230302,201500,145.52,145.65,145.39,145.635,464645,0
AAPL.US,5,20230302,202000,145.64,145.67,145.49,145.665,384348,0
AAPL.US,5,20230302,202500,145.655,145.95,145.63,145.8741,632080,0
AAPL.US,5,20230302,203000,145.88,146.0482,145.85,145.8992,560903,0
AAPL.US,5,20230302,203500,145.8971,145.8971,145.68,145.76,389466,0
AAPL.US,5,20230302,204000,145.76,145.88,145.73,145.8,286251,0
AAPL.US,5,20230302,204500,145.815,145.88,145.76,145.84,285349,0
AAPL.US,5,20230302,205000,145.84,145.88,145.74,145.772,238331,0
AAPL.US,5,20230302,205500,145.775,145.93,145.7428,145.855,252295,0
AAPL.US,5,20230302,210000,145.84,145.95,145.58,145.6283,547431,0
AAPL.US,5,20230302,210500,145.62,145.82,145.5647,145.818,341102,0
AAPL.US,5,20230302,211000,145.81,146.01,145.7916,145.985,377768,0
AAPL.US,5,20230302,211500,145.995,146.265,145.95,145.985,598939,0
AAPL.US,5,20230302,212000,145.98,146.22,145.94,146.16,397137,0
AAPL.US,5,20230302,212500,146.1517,146.31,146.1335,146.19,356461,0
AAPL.US,5,20230302,213000,146.19,146.465,146.125,146.465,590109,0
AAPL.US,5,20230302,213500,146.46,146.71,146.425,146.55,912633,0
AAPL.US,5,20230302,214000,146.5599,146.63,146.25,146.265,835269,0
AAPL.US,5,20230302,214500,146.26,146.4,146.15,146.38,680002,0
AAPL.US,5,20230302,215000,146.375,146.375,145.84,145.88,1016135,0
AAPL.US,5,20230302,215500,145.87,145.99,145.73,145.91,9617851,0
AAPL.US,5,20230303,153000,148.045,148.56,147.33,147.93,2702917,0
AAPL.US,5,20230303,153500,147.93,148.5,147.79,148.268,1248831,0
AAPL.US,5,20230303,154000,148.265,148.9,148.265,148.525,1478779,0
AAPL.US,5,20230303,154500,148.53,149.03,148.52,148.85,1032828,0
AAPL.US,5,20230303,155000,148.865,149.25,148.57,149.1208,980604,0
AAPL.US,5,20230303,155500,149.12,149.48,149.0882,149.47,1289405,0
AAPL.US,5,20230303,160000,149.47,149.75,149.1,149.55,1483045,0
AAPL.US,5,20230303,160500,149.55,149.56,149.03,149.2499,1031859,0
AAPL.US,5,20230303,161000,149.23,149.96,149.14,149.915,984367,0
AAPL.US,5,20230303,161500,149.9199,150.16,149.66,149.6701,1190353,0
AAPL.US,5,20230303,162000,149.69,149.73,149.52,149.67,626783,0
AAPL.US,5,20230303,162500,149.67,150.16,149.67,150.16,853220,0
AAPL.US,5,20230303,163000,150.151,150.17,149.81,149.95,632220,0
AAPL.US,5,20230303,163500,149.95,150,149.6,149.64,614870,0
AAPL.US,5,20230303,164000,149.64,149.785,149.4439,149.7799,761342,0
AAPL.US,5,20230303,164500,149.7733,150.045,149.66,149.86,664014,0
AAPL.US,5,20230303,165000,149.85,149.895,149.4799,149.649,698358,0
AAPL.US,5,20230303,165500,149.645,149.91,149.45,149.6384,429735,0
AAPL.US,5,20230303,170000,149.64,149.77,149.47,149.61,433554,0
AAPL.US,5,20230303,170500,149.615,149.875,149.55,149.735,370735,0
AAPL.US,5,20230303,171000,149.7349,149.8,149.45,149.69,472103,0
AAPL.US,5,20230303,171500,149.7,149.94,149.62,149.75,443874,0
AAPL.US,5,20230303,172000,149.76,149.76,149.4699,149.57,414310,0
AAPL.US,5,20230303,172500,149.545,149.61,149.375,149.57,487477,0
AAPL.US,5,20230303,173000,149.575,149.76,149.26,149.325,584584,0
AAPL.US,5,20230303,173500,149.32,149.6,149.295,149.3491,467023,0
AAPL.US,5,20230303,174000,149.35,149.48,149.2701,149.41,367805,0
AAPL.US,5,20230303,174500,149.4128,149.67,149.37,149.53,497535,0
AAPL.US,5,20230303,175000,149.545,149.79,149.535,149.73,451252,0
AAPL.US,5,20230303,175500,149.74,149.98,149.7057,149.84,434983,0
AAPL.US,5,20230303,180000,149.8367,149.91,149.7309,149.855,355536,0
AAPL.US,5,20230303,180500,149.8529,149.895,149.71,149.79,289195,0
AAPL.US,5,20230303,181000,149.78,149.9601,149.7387,149.771,336392,0
AAPL.US,5,20230303,181500,149.78,149.85,149.72,149.825,335858,0
AAPL.US,5,20230303,182000,149.82,149.9379,149.71,149.935,365053,0
AAPL.US,5,20230303,182500,149.935,150.03,149.88,149.9142,507807,0
AAPL.US,5,20230303,183000,149.915,149.925,149.6601,149.6799,387254,0
AAPL.US,5,20230303,183500,149.6778,149.77,149.6001,149.74,366970,0
AAPL.US,5,20230303,184000,149.75,149.8,149.68,149.7899,227969,0
AAPL.US,5,20230303,184500,149.785,149.97,149.76,149.9159,347104,0
AAPL.US,5,20230303,185000,149.9101,150.06,149.8522,150.055,426517,0
AAPL.US,5,20230303,185500,150.06,150.24,150.05,150.2117,587980,0
AAPL.US,5,20230303,190000,150.23,150.26,150.09,150.12,415837,0
AAPL.US,5,20230303,190500,150.1106,150.32,150.1106,150.22,489718,0
AAPL.US,5,20230303,191000,150.22,150.235,150.08,150.1867,370105,0
AAPL.US,5,20230303,191500,150.185,150.19,149.97,150.01,397158,0
AAPL.US,5,20230303,192000,150.001,150.04,149.8846,150.02,350440,0
AAPL.US,5,20230303,192500,150.02,150.175,150,150.1014,350378,0
AAPL.US,5,20230303,193000,150.105,150.1786,149.91,149.9299,328075,0
AAPL.US,5,20230303,193500,149.92,150.08,149.915,150.075,327137,0
AAPL.US,5,20230303,194000,150.075,150.13,149.97,150.0299,394079,0
